2.766319109	2.568696176	5.305789381	-0.105360516	3.520460802	2.312337384	4.300002799
2.802147524	2.569753185	4.844187086	-0.510825624	3.335769576	2.349086927	4.468204331
2.459588842	2.683996551	4.48187197	0.182321557	3.951243719	2.282178283	4.662495253
2.849549763	2.723306562	5.08264583	-0.105360516	3.765840495	2.417073819	4.772378105
3.096029995	2.763339833	5.536940489	0.09531018	3.797733859	2.354892873	4.943782987
3.096029995	2.795450391	4.477336814	0.530628251	3.696351469	2.33543943	5.091293197
3.698086935	2.851180378	3.996364154	0.09531018	3.953164949	2.32932439	5.235377567
3.723763856	2.907338123	4.514150788	0.0	4.075841091	2.407035194	5.361292166
3.666122467	2.942331497	3.899950424	-1.203972804	3.966511191	2.425864109	5.539300836
3.873074255	3.04327404	5.001930853	0.09531018	4.464758032	2.3892214	5.741399338
3.787819402	3.075190195	5.083265985	-0.510825624	4.380775853	2.440519279	5.896054362
1.930071085	3.155514211	1.945910149	-0.693147181	4.290459441	2.397349669	6.030925616
