0.78845736	1.149717232	5.305789381	-0.105360516	3.476923092	2.312337384	4.411585437
2.57261223	1.019172177	4.844187086	-0.510825624	3.293240907	2.349086927	4.432006567
2.200552367	1.048055565	4.48187197	0.182321557	3.907412393	2.282178283	4.470495283
2.655352412	1.006167998	5.08264583	-0.105360516	3.721346644	2.417073819	4.485259889
2.811809435	0.955396054	5.536940489	0.09531018	3.754667195	2.354892873	4.48638665
2.955951404	0.970665274	4.477336814	0.530628251	3.670206189	2.33543943	4.618086411
3.33470139	1.142437768	3.996364154	0.09531018	3.91442013	2.32932439	4.725616339
4.050392675	1.144891366	4.514150788	0.0	3.990834186	2.407035194	4.773223771
3.765840495	1.149368772	3.899950424	-1.203972804	3.906608373	2.425864109	4.82350218
3.853546076	0.839668833	5.001930853	0.09531018	4.381276353	2.3892214	4.914858339
4.846232238	0.908419837	5.083265985	-0.510825624	4.320151231	2.440519279	5.011967739
5.167468088	1.118055374	1.945910149	-0.693147181	4.223030903	2.397349669	5.086361005
