0.048790164	2.047537993	5.305789381	-0.105360516	3.476923092	2.312337384	6.331323898
1.033184483	2.111000769	4.844187086	-0.510825624	3.293240907	2.349086927	6.454569435
1.291983682	2.309501122	4.48187197	0.182321557	3.907412393	2.282178283	6.570602811
0.482426149	2.384118996	5.08264583	-0.105360516	3.721346644	2.417073819	6.733639959
1.2753628	2.517486773	5.536940489	0.09531018	3.754667195	2.354892873	6.889998557
1.785070481	2.580550107	4.477336814	0.530628251	3.670206189	2.33543943	7.172271073
1.642872689	2.750119418	3.996364154	0.09531018	3.91442013	2.32932439	7.325939159
2.00148	2.905233003	4.514150788	0.0	3.990834186	2.407035194	7.380006381
3.411147713	3.029370124	3.899950424	-1.203972804	3.906608373	2.425864109	7.53026538
3.638901084	3.28293173	5.001930853	0.09531018	4.381276353	2.3892214	7.703188253
3.2820384	3.427868523	5.083265985	-0.510825624	4.320151231	2.440519279	7.838698142
3.875566468	3.46903047	1.945910149	-0.693147181	4.223030903	2.397349669	7.945236568
